start_name,end_name,time_seconds
夏克奶茶,男三舍,54
男三舍,東東生鮮手工大水餃,47
東東生鮮手工大水餃,男三舍,47
男三舍,美味王,44
美味王,男三舍,44
男三舍,滿食記燒肉丼飯,31
滿食記燒肉丼飯,男三舍,31
男三舍,Enf-健康輕食餐,34
Enf-健康輕食餐,男三舍,34
男三舍,饌食園,38
饌食園,男三舍,38
男三舍,香恬園,33
香恬園,男三舍,33
男三舍,宵夜屋自助餐,33
宵夜屋自助餐,男三舍,33
男三舍,來來炒飯,33
來來炒飯,男三舍,33
男三舍,喬慧素食,34
喬慧素食,男三舍,34
男三舍,來客,68
來客,男三舍,68
男三舍,真功夫蔥抓餅,66
真功夫蔥抓餅,男三舍,66
男三舍,傻師傅湯包,85
傻師傅湯包,男三舍,85
男三舍,早安美芝城中壢活力中央,108
早安美芝城中壢活力中央,男三舍,108
男三舍,雞師父醬汁照燒雞排,81
雞師父醬汁照燒雞排,男三舍,81
男三舍,燈丫腳湯包車,81
燈丫腳湯包車,男三舍,81
男三舍,Ticket Toast 提齊熱壓吐司,79
Ticket Toast 提齊熱壓吐司,男三舍,79
男三舍,Main蛋,33
Main蛋,男三舍,33
男五舍,男六舍,50
男六舍,男五舍,50
男五舍,男七舍,52
男七舍,男五舍,52
男五舍,男十一舍,45
男十一舍,男五舍,45
男五舍,男13舍,110
男13舍,男五舍,110
男五舍,女十四舍,88
女十四舍,男五舍,88
男五舍,國際學生宿舍,63
國際學生宿舍,男五舍,63
男五舍,據德樓,85
據德樓,男五舍,85
男五舍,志道樓,121
志道樓,男五舍,121
男五舍,7餐(松果餐廳),49
7餐(松果餐廳),男五舍,49
男六舍,男七舍,37
男七舍,男六舍,37
男六舍,男十一舍,72
男十一舍,男六舍,72
男六舍,男13舍,83
男13舍,男六舍,83
男六舍,女十四舍,122
女十四舍,男六舍,122
男六舍,國際學生宿舍,112
國際學生宿舍,男六舍,112
男六舍,據德樓,81
據德樓,男六舍,81
男六舍,7餐(松果餐廳),37
7餐(松果餐廳),男六舍,37
男七舍,男十一舍,44
男十一舍,男七舍,44
男七舍,男13舍,121
男13舍,男七舍,121
男七舍,女十四舍,92
女十四舍,男七舍,92
男七舍,國際學生宿舍,100
國際學生宿舍,男七舍,100
男七舍,據德樓,114
據德樓,男七舍,114
男七舍,7餐(松果餐廳),10
7餐(松果餐廳),男七舍,10
男九舍,男十二舍,97
男十二舍,男九舍,97
男九舍,中大會館,65
中大會館,男九舍,65
男九舍,曦望居,121
曦望居,男九舍,121
男九舍,九餐,25
九餐,男九舍,25
男九舍,香米便當,31
香米便當,男九舍,31
男十一舍,女十四舍,50
女十四舍,男十一舍,50
男十一舍,國際學生宿舍,60
國際學生宿舍,男十一舍,60
男十一舍,志道樓,91
志道樓,男十一舍,91
男十一舍,OK超商,113
OK超商,男十一舍,113
男十一舍,饕客滷味,124
饕客滷味,男十一舍,124
男十一舍,咖哩老師,124
咖哩老師,男十一舍,124
男十一舍,山頂洞人,122
山頂洞人,男十一舍,122
男十一舍,小惡魔,118
小惡魔,男十一舍,118
男十一舍,粥王,115
粥王,男十一舍,115
男十一舍,銀河炒飯,114
銀河炒飯,男十一舍,114
男十一舍,一品鍋,106
一品鍋,男十一舍,106
男十一舍,無敵蛋餅,118
無敵蛋餅,男十一舍,118
男十一舍,包子饅頭,118
包子饅頭,男十一舍,118
男十一舍,花茶大師,119
花茶大師,男十一舍,119
男十一舍,美味王,114
美味王,男十一舍,114
男十一舍,滿食記燒肉丼飯,120
滿食記燒肉丼飯,男十一舍,120
男十一舍,Enf-健康輕食餐,121
Enf-健康輕食餐,男十一舍,121
男十一舍,饌食園,122
饌食園,男十一舍,122
男十一舍,香恬園,108
香恬園,男十一舍,108
男十一舍,宵夜屋自助餐,109
宵夜屋自助餐,男十一舍,109
男十一舍,來來炒飯,110
來來炒飯,男十一舍,110
男十一舍,喬慧素食,109
喬慧素食,男十一舍,109
男十一舍,7餐(松果餐廳),41
7餐(松果餐廳),男十一舍,41
男十一舍,Main蛋,107
Main蛋,男十一舍,107
男十二舍,中大會館,43
中大會館,男十二舍,43
男十二舍,曦望居,57
曦望居,男十二舍,57
男十二舍,九餐,94
九餐,男十二舍,94
男十二舍,香米便當,114
香米便當,男十二舍,114
男13舍,據德樓,46
據德樓,男13舍,46
男13舍,7餐(松果餐廳),121
7餐(松果餐廳),男13舍,121
女一舍,女二舍,52
女二舍,女一舍,52
女一舍,女三舍,11
女三舍,女一舍,11
女一舍,女四舍,56
女四舍,女一舍,56
女一舍,單一舍,124
單一舍,女一舍,124
女二舍,女三舍,52
女三舍,女二舍,52
女二舍,女四舍,19
女四舍,女二舍,19
女二舍,單一舍,74
單一舍,女二舍,74
女二舍,單二舍,86
單二舍,女二舍,86
女二舍,單四舍,109
單四舍,女二舍,109
女二舍,漢堡王,108
漢堡王,女二舍,108
女二舍,全家便利商店(中大店),113
全家便利商店(中大店),女二舍,113
女二舍,7-Eleven(中大店),100
7-Eleven(中大店),女二舍,100
女二舍,麥味登,103
麥味登,女二舍,103
女二舍,拉亞漢堡,115
拉亞漢堡,女二舍,115
女二舍,秈春坊,107
秈春坊,女二舍,107
女二舍,福泉豆花,124
福泉豆花,女二舍,124
女二舍,松院餐廳,112
松院餐廳,女二舍,112
女二舍,路易莎咖啡,106
路易莎咖啡,女二舍,106
女三舍,女四舍,52
女四舍,女三舍,52
女三舍,單一舍,121
單一舍,女三舍,121
女四舍,單一舍,68
單一舍,女四舍,68
女四舍,單二舍,91
單二舍,女四舍,91
女四舍,單四舍,116
單四舍,女四舍,116
女四舍,漢堡王,118
漢堡王,女四舍,118
女四舍,全家便利商店(中大店),124
全家便利商店(中大店),女四舍,124
女四舍,7-Eleven(中大店),85
7-Eleven(中大店),女四舍,85
女四舍,麥味登,114
麥味登,女四舍,114
女四舍,拉亞漢堡,99
拉亞漢堡,女四舍,99
女四舍,清心福全冷飲站,122
清心福全冷飲站,女四舍,122
女四舍,秈春坊,91
秈春坊,女四舍,91
女四舍,福泉豆花,108
福泉豆花,女四舍,108
女四舍,松院餐廳,124
松院餐廳,女四舍,124
女四舍,我家便利商店,121
我家便利商店,女四舍,121
女四舍,路易莎咖啡,117
路易莎咖啡,女四舍,117
女十四舍,國際學生宿舍,60
國際學生宿舍,女十四舍,60
女十四舍,志道樓,45
志道樓,女十四舍,45
女十四舍,OK超商,62
OK超商,女十四舍,62
女十四舍,饕客滷味,74
饕客滷味,女十四舍,74
女十四舍,Ale,118
Ale,女十四舍,118
女十四舍,香城燒臘,90
香城燒臘,女十四舍,90
女十四舍,瑞麟美而美,116
瑞麟美而美,女十四舍,116
女十四舍,小豬滷味,94
小豬滷味,女十四舍,94
女十四舍,微笑轉角,87
微笑轉角,女十四舍,87
女十四舍,霸王,82
霸王,女十四舍,82
女十四舍,咖哩老師,76
咖哩老師,女十四舍,76
女十四舍,山頂洞人,73
山頂洞人,女十四舍,73
女十四舍,小惡魔,69
小惡魔,女十四舍,69
女十四舍,粥王,65
粥王,女十四舍,65
女十四舍,銀河炒飯,63
銀河炒飯,女十四舍,63
女十四舍,一品鍋,56
一品鍋,女十四舍,56
女十四舍,無敵蛋餅,68
無敵蛋餅,女十四舍,68
女十四舍,包子饅頭,68
包子饅頭,女十四舍,68
女十四舍,花茶大師,69
花茶大師,女十四舍,69
女十四舍,鬼島漢堡,82
鬼島漢堡,女十四舍,82
女十四舍,雞排車,85
雞排車,女十四舍,85
女十四舍,一億園,81
一億園,女十四舍,81
女十四舍,夏克奶茶,79
夏克奶茶,女十四舍,79
女十四舍,東東生鮮手工大水餃,76
東東生鮮手工大水餃,女十四舍,76
女十四舍,美味王,64
美味王,女十四舍,64
女十四舍,滿食記燒肉丼飯,70
滿食記燒肉丼飯,女十四舍,70
女十四舍,Enf-健康輕食餐,71
Enf-健康輕食餐,女十四舍,71
女十四舍,饌食園,72
饌食園,女十四舍,72
女十四舍,香恬園,58
香恬園,女十四舍,58
女十四舍,宵夜屋自助餐,58
宵夜屋自助餐,女十四舍,58
女十四舍,來來炒飯,59
來來炒飯,女十四舍,59
女十四舍,喬慧素食,59
喬慧素食,女十四舍,59
女十四舍,來客,106
來客,女十四舍,106
女十四舍,真功夫蔥抓餅,107
真功夫蔥抓餅,女十四舍,107
女十四舍,傻師傅湯包,112
傻師傅湯包,女十四舍,112
女十四舍,7餐(松果餐廳),90
7餐(松果餐廳),女十四舍,90
女十四舍,雞師父醬汁照燒雞排,101
雞師父醬汁照燒雞排,女十四舍,101
女十四舍,燈丫腳湯包車,107
燈丫腳湯包車,女十四舍,107
女十四舍,Ticket Toast 提齊熱壓吐司,96
Ticket Toast 提齊熱壓吐司,女十四舍,96
女十四舍,Main蛋,56
Main蛋,女十四舍,56
單一舍,單二舍,45
單二舍,單一舍,45
單一舍,單四舍,70
單四舍,單一舍,70
單一舍,漢堡王,83
漢堡王,單一舍,83
單一舍,全家便利商店(中大店),91
全家便利商店(中大店),單一舍,91
單一舍,7-Eleven(中大店),50
7-Eleven(中大店),單一舍,50
單一舍,麥味登,87
麥味登,單一舍,87
單一舍,津知園排骨,116
津知園排骨,單一舍,116
單一舍,廚窗食坊,122
廚窗食坊,單一舍,122
單一舍,隨緣餐廳,106
隨緣餐廳,單一舍,106
單一舍,麥堡堡早點,102
麥堡堡早點,單一舍,102
單一舍,拉亞漢堡,65
拉亞漢堡,單一舍,65
單一舍,清心福全冷飲站,89
清心福全冷飲站,單一舍,89
單一舍,秈春坊,57
秈春坊,單一舍,57
單一舍,福泉豆花,74
福泉豆花,單一舍,74
單一舍,27秀梅,94
27秀梅,單一舍,94
單一舍,秘密基地,124
秘密基地,單一舍,124
單一舍,米豆Mido,112
米豆Mido,單一舍,112
單一舍,哈堡堡,120
哈堡堡,單一舍,120
單一舍,幸福小館,106
幸福小館,單一舍,106
單一舍,松院餐廳,93
松院餐廳,單一舍,93
單一舍,中壢正新明牛肉麵,100
中壢正新明牛肉麵,單一舍,100
單一舍,我家便利商店,95
我家便利商店,單一舍,95
單一舍,健康美食館,120
健康美食館,單一舍,120
單一舍,路易莎咖啡,88
路易莎咖啡,單一舍,88
單二舍,單四舍,26
單四舍,單二舍,26
單二舍,漢堡王,38
漢堡王,單二舍,38
單二舍,全家便利商店(中大店),46
全家便利商店(中大店),單二舍,46
單二舍,7-Eleven(中大店),95
7-Eleven(中大店),單二舍,95
單二舍,麥味登,43
麥味登,單二舍,43
單二舍,拉亞漢堡,108
拉亞漢堡,單二舍,108
單二舍,秈春坊,101
秈春坊,單二舍,101
單二舍,福泉豆花,117
福泉豆花,單二舍,117
單二舍,松院餐廳,49
松院餐廳,單二舍,49
單二舍,路易莎咖啡,43
路易莎咖啡,單二舍,43
單四舍,漢堡王,19
漢堡王,單四舍,19
單四舍,全家便利商店(中大店),26
全家便利商店(中大店),單四舍,26
單四舍,7-Eleven(中大店),118
7-Eleven(中大店),單四舍,118
單四舍,麥味登,31
麥味登,單四舍,31
單四舍,松院餐廳,30
松院餐廳,單四舍,30
單四舍,路易莎咖啡,27
路易莎咖啡,單四舍,27
國際學生宿舍,志道樓,69
志道樓,國際學生宿舍,69
國際學生宿舍,OK超商,102
OK超商,國際學生宿舍,102
國際學生宿舍,饕客滷味,117
饕客滷味,國際學生宿舍,117
國際學生宿舍,山頂洞人,122
山頂洞人,國際學生宿舍,122
國際學生宿舍,小惡魔,115
小惡魔,國際學生宿舍,115
國際學生宿舍,粥王,109
粥王,國際學生宿舍,109
國際學生宿舍,銀河炒飯,107
銀河炒飯,國際學生宿舍,107
國際學生宿舍,一品鍋,90
一品鍋,國際學生宿舍,90
國際學生宿舍,無敵蛋餅,101
無敵蛋餅,國際學生宿舍,101
國際學生宿舍,包子饅頭,102
包子饅頭,國際學生宿舍,102
國際學生宿舍,花茶大師,104
花茶大師,國際學生宿舍,104
國際學生宿舍,東東生鮮手工大水餃,121
東東生鮮手工大水餃,國際學生宿舍,121
國際學生宿舍,美味王,109
美味王,國際學生宿舍,109
國際學生宿舍,滿食記燒肉丼飯,108
滿食記燒肉丼飯,國際學生宿舍,108
國際學生宿舍,Enf-健康輕食餐,110
Enf-健康輕食餐,國際學生宿舍,110
國際學生宿舍,饌食園,113
饌食園,國際學生宿舍,113
國際學生宿舍,香恬園,95
香恬園,國際學生宿舍,95
國際學生宿舍,宵夜屋自助餐,97
宵夜屋自助餐,國際學生宿舍,97
國際學生宿舍,來來炒飯,98
來來炒飯,國際學生宿舍,98
國際學生宿舍,喬慧素食,98
喬慧素食,國際學生宿舍,98
國際學生宿舍,7餐(松果餐廳),96
7餐(松果餐廳),國際學生宿舍,96
國際學生宿舍,Main蛋,93
Main蛋,國際學生宿舍,93
中大會館,曦望居,57
曦望居,中大會館,57
中大會館,九餐,72
九餐,中大會館,72
中大會館,香米便當,73
香米便當,中大會館,73
據德樓,7餐(松果餐廳),113
7餐(松果餐廳),據德樓,113
志道樓,OK超商,33
OK超商,志道樓,33
志道樓,饕客滷味,48
饕客滷味,志道樓,48
志道樓,Ale,101
Ale,志道樓,101
志道樓,韓林,110
韓林,志道樓,110
志道樓,香城燒臘,74
香城燒臘,志道樓,74
志道樓,瑞麟美而美,104
瑞麟美而美,志道樓,104
志道樓,小豬滷味,82
小豬滷味,志道樓,82
志道樓,微笑轉角,77
微笑轉角,志道樓,77
志道樓,霸王,70
霸王,志道樓,70
志道樓,咖哩老師,62
咖哩老師,志道樓,62
志道樓,山頂洞人,57
山頂洞人,志道樓,57
志道樓,小惡魔,49
小惡魔,志道樓,49
志道樓,粥王,41
粥王,志道樓,41
志道樓,銀河炒飯,39
銀河炒飯,志道樓,39
志道樓,一品鍋,20
一品鍋,志道樓,20
志道樓,無敵蛋餅,31
無敵蛋餅,志道樓,31
志道樓,包子饅頭,32
包子饅頭,志道樓,32
志道樓,花茶大師,34
花茶大師,志道樓,34
志道樓,鬼島漢堡,65
鬼島漢堡,志道樓,65
志道樓,雞排車,69
雞排車,志道樓,69
志道樓,一億園,62
一億園,志道樓,62
志道樓,夏克奶茶,59
夏克奶茶,志道樓,59
志道樓,東東生鮮手工大水餃,53
東東生鮮手工大水餃,志道樓,53
志道樓,美味王,41
美味王,志道樓,41
志道樓,滿食記燒肉丼飯,38
滿食記燒肉丼飯,志道樓,38
志道樓,Enf-健康輕食餐,41
Enf-健康輕食餐,志道樓,41
志道樓,饌食園,44
饌食園,志道樓,44
志道樓,香恬園,26
香恬園,志道樓,26
志道樓,宵夜屋自助餐,27
宵夜屋自助餐,志道樓,27
志道樓,來來炒飯,29
來來炒飯,志道樓,29
志道樓,喬慧素食,29
喬慧素食,志道樓,29
志道樓,來客,83
來客,志道樓,83
志道樓,真功夫蔥抓餅,83
真功夫蔥抓餅,志道樓,83
志道樓,傻師傅湯包,96
傻師傅湯包,志道樓,96
志道樓,早安美芝城中壢活力中央,120
早安美芝城中壢活力中央,志道樓,120
志道樓,雞師父醬汁照燒雞排,88
雞師父醬汁照燒雞排,志道樓,88
志道樓,燈丫腳湯包車,91
燈丫腳湯包車,志道樓,91
志道樓,Ticket Toast 提齊熱壓吐司,84
Ticket Toast 提齊熱壓吐司,志道樓,84
志道樓,Main蛋,24
Main蛋,志道樓,24
曦望居,小木屋鬆餅,118
小木屋鬆餅,曦望居,118
曦望居,香米便當,124
香米便當,曦望居,124
漢堡王,全家便利商店(中大店),10
全家便利商店(中大店),漢堡王,10
漢堡王,麥味登,12
麥味登,漢堡王,12
漢堡王,松院餐廳,11
松院餐廳,漢堡王,11
漢堡王,路易莎咖啡,10
路易莎咖啡,漢堡王,10
全家便利商店(中大店),麥味登,12
麥味登,全家便利商店(中大店),12
全家便利商店(中大店),松院餐廳,10
松院餐廳,全家便利商店(中大店),10
全家便利商店(中大店),路易莎咖啡,10
路易莎咖啡,全家便利商店(中大店),10
7-Eleven(中大店),田園美食屋,114
田園美食屋,7-Eleven(中大店),114
7-Eleven(中大店),胡思咖啡,96
胡思咖啡,7-Eleven(中大店),96
7-Eleven(中大店),迷路義麵屋,87
迷路義麵屋,7-Eleven(中大店),87
7-Eleven(中大店),阿米玲食堂,100
阿米玲食堂,7-Eleven(中大店),100
7-Eleven(中大店),樂活堡,113
樂活堡,7-Eleven(中大店),113
